파란박쥐,at:10;1;1|gu:1|es:0|rn:|wa:10;1;0;0;0;0;0;,,113,113,70,85,10,1,1,-1,-1,0,0,,,,,,,,,,,40,40,40,,,,,,,
빨간바보새,at:10;1;1|gu:1|es:0|rn:|wa:10;1;0;0;0;0;0;,,114,114,70,85,10,1,1,-1,-1,0,0,,,,,,,,,,,40,40,40,,,,,,,
노란박쥐,at:10;1;1|gu:1|es:0|rn:|wa:10;1;0;0;0;0;0;,,115,115,70,85,10,1,1,-1,-1,0,0,,,,,,,,,,,40,40,40,,,,,,,
#
#시련의유적 90 ~ 110
콩벌레,at:10;1;1|gu:1|es:0|rn:|wa:10;1;0;0;0;0;0;,,116,116,90,105,10,1,1,-1,-1,0,0,100517,100518,100519,100520,,,,,,,1,1,1,1,,,,,,
파란난쟁이,at:10;1;1|gu:1|es:0|rn:|wa:10;1;0;0;0;0;0;,,117,117,90,105,10,1,1,-1,-1,0,0,,,,,,,,,,,40,40,40,,,,,,,
빨간난쟁이,at:10;1;1|gu:1|es:0|rn:|wa:10;1;0;0;0;0;0;,,118,118,90,105,10,1,1,-1,-1,0,0,,,,,,,,,,,40,40,40,,,,,,,
노란뱀,at:10;1;1|gu:1|es:0|rn:|wa:10;1;0;0;0;0;0;,,119,119,90,105,10,1,1,-1,-1,0,0,,,,,,,,,,,40,40,40,,,,,,,
#
#망각의사원 110 ~ 130
초록요정,at:10;1;1|gu:1|es:0|rn:|wa:10;1;0;0;0;0;0;,,120,120,110,125,10,1,1,-1,-1,0,0,100517,100518,100519,100520,,,,,,,1,1,1,1,,,,,,
파란늑대,at:10;1;1|gu:1|es:0|rn:|wa:10;1;0;0;0;0;0;,,121,121,110,125,10,1,1,-1,-1,0,0,,,,,,,,,,,40,40,40,,,,,,,
빨간생물,at:10;1;1|gu:1|es:0|rn:|wa:10;1;0;0;0;0;0;,,122,122,110,125,10,1,1,-1,-1,0,0,,,,,,,,,,,40,40,40,,,,,,,
노란곰,at:10;1;1|gu:1|es:0|rn:|wa:10;1;0;0;0;0;0;,,123,123,110,125,10,1,1,-1,-1,0,0,,,,,,,,,,,40,40,40,,,,,,,
#
#공존의평원 130 ~ 150
지진의호랑이,at:10;1;1|gu:1|es:0|rn:|wa:10;1;0;0;0;0;0;,,124,124,130,145,10,1,1,-1,-1,0,0,100517,100518,100519,100520,,,,,,,1,1,1,1,,,,,,
해일의호랑이,at:10;1;1|gu:1|es:0|rn:|wa:10;1;0;0;0;0;0;,,125,125,130,145,10,1,1,-1,-1,0,0,,,,,,,,,,,40,40,40,,,,,,,
폭염의호랑이,at:10;1;1|gu:1|es:0|rn:|wa:10;1;0;0;0;0;0;,,126,126,130,145,10,1,1,-1,-1,0,0,,,,,,,,,,,40,40,40,,,,,,,
폭풍의호랑이,at:10;1;1|gu:1|es:0|rn:|wa:10;1;0;0;0;0;0;,,127,127,130,145,10,1,1,-1,-1,0,0,,,,,,,,,,,40,40,40,,,,,,,
#
#망자의무덤 150 ~ 170
다람쥐,at:10;1;1|gu:1|es:0|rn:|wa:10;1;0;0;0;0;0;,,128,128,150,165,10,1,1,-1,-1,0,0,100517,100518,100519,100520,,,,,,,4,3,2,1,1,1,1,,,
악어,at:10;1;1|gu:1|es:0|rn:|wa:10;1;0;0;0;0;0;,,129,129,150,165,10,1,1,-1,-1,0,0,,,,,,,,,,,30,30,30,1,,,,,,
여우,at:10;1;1|gu:1|es:0|rn:|wa:10;1;0;0;0;0;0;,,130,130,150,165,10,1,1,-1,-1,0,0,,,,,,,,,,,30,30,30,1,,,,,,
토끼,at:10;1;1|gu:1|es:0|rn:|wa:10;1;0;0;0;0;0;,,131,131,150,165,10,1,1,-1,-1,0,0,,,,,,,,,,,30,30,30,1,,,,,,
#
#붕괴된공간 170 ~ 190
초록두꺼비,at:10;1;1|gu:1|es:0|rn:|wa:10;1;0;0;0;0;0;,,132,132,170,185,10,1,1,-1,-1,0,0,100517,100518,100519,100520,,,,,,,4,3,2,1,1,1,1,,,
파란두꺼비,at:10;1;1|gu:1|es:0|rn:|wa:10;1;0;0;0;0;0;,,133,133,170,185,10,1,1,-1,-1,0,0,,,,,,,,,,,30,30,30,1,,,,,,
빨간두꺼비,at:10;1;1|gu:1|es:0|rn:|wa:10;1;0;0;0;0;0;,,134,134,170,185,10,1,1,-1,-1,0,0,,,,,,,,,,,30,30,30,1,,,,,,
노란두꺼비,at:10;1;1|gu:1|es:0|rn:|wa:10;1;0;0;0;0;0;,,135,135,170,185,10,1,1,-1,-1,0,0,,,,,,,,,,,30,30,30,1,,,,,,
#
#흑백의미로 190 ~ 199
흑백돼지,at:10;1;1|gu:1|es:0|rn:|wa:10;1;0;0;0;0;0;,,136,136,185,199,10,1,1,-1,-1,0,0,100517,100518,100519,100520,,,,,,,4,3,2,1,1,1,1,,,
흑백돼지,at:10;1;1|gu:1|es:0|rn:|wa:10;1;0;0;0;0;0;,,137,137,185,199,10,1,1,-1,-1,0,0,,,,,,,,,,,30,30,30,1,,,,,,
흑백짐승,at:10;1;1|gu:1|es:0|rn:|wa:10;1;0;0;0;0;0;,,138,138,185,199,10,1,1,-1,-1,0,0,,,,,,,,,,,30,30,30,1,,,,,,
흑백요정,at:10;1;1|gu:1|es:0|rn:|wa:10;1;0;0;0;0;0;,,139,139,185,199,10,1,1,-1,-1,0,0,,,,,,,,,,,30,30,30,1,,,,,,
#
#레벨업
레벨업1,at:10;1;1|gu:1|es:0|rn:|wa:10;1;0;0;0;0;0;,,140,140,199,199,10,1,1,-1,-1,0,0,,,,,,,,,,,,,,,,,,,,
레벨업2,at:10;1;1|gu:1|es:0|rn:|wa:10;1;0;0;0;0;0;,,141,141,199,199,10,1,1,-1,-1,0,0,,,,,,,,,,,,,,,,,,,,
레벨업3,at:10;1;1|gu:1|es:0|rn:|wa:10;1;0;0;0;0;0;,,142,142,199,199,10,1,1,-1,-1,0,0,,,,,,,,,,,,,,,,,,,,
레벨업4,at:10;1;1|gu:1|es:0|rn:|wa:10;1;0;0;0;0;0;,,143,143,199,199,10,1,1,-1,-1,0,0,,,,,,,,,,,,,,,,,,,,
#
#환생의도끼
가정의달,at:10;1;1|gu:1|es:0|rn:|wa:10;1;0;0;0;0;0;,,145,145,199,199,10,1,1,-1,-1,0,0,60000,,,,,,,,,,50,,,,,,,,,
#
#
#이계존
흰수염,at:10;1;1|gu:1|es:0|rn:|wa:10;1;0;0;0;0;0;,,150,150,180,199,10,1,1,,-1,-1,0,0,97500,,,,,,,,,,30,30,30,1,,,,,,
에이스,at:10;1;1|gu:1|es:0|rn:|wa:10;1;0;0;0;0;0;,,151,151,180,199,10,1,1,,-1,-1,0,0,97500,,,,,,,,,,30,30,30,1,,,,,,
나츠,at:10;1;1|gu:1|es:0|rn:|wa:10;1;0;0;0;0;0;,,152,152,180,199,10,1,1,,-1,-1,0,0,97500,,,,,,,,,,30,30,30,1,,,,,,
리바이,at:10;1;1|gu:1|es:0|rn:|wa:10;1;0;0;0;0;0;,,153,153,180,199,10,1,1,,-1,-1,0,0,97500,,,,,,,,,,30,30,30,1,,,,,,
칠색조,at:10;1;1|gu:1|es:0|rn:|wa:10;1;0;0;0;0;0;,,154,154,180,199,10,1,1,,-1,-1,0,0,97500,,,,,,,,,,30,30,30,1,,,,,,
갓에넬,at:10;1;1|gu:1|es:0|rn:|wa:10;1;0;0;0;0;0;,,155,155,180,199,10,1,1,,-1,-1,0,0,,,,,,,,,,,30,30,30,1,,,,,,
루피,at:10;1;1|gu:1|es:0|rn:|wa:10;1;0;0;0;0;0;,,156,156,180,199,10,1,1,,-1,-1,0,0,,,,,,,,,,,30,30,30,1,,,,,,
쵸파,at:10;1;1|gu:1|es:0|rn:|wa:10;1;0;0;0;0;0;,,157,157,180,199,10,1,1,,-1,-1,0,0,,,,,,,,,,,30,30,30,1,,,,,,
갸라도스,at:10;1;1|gu:1|es:0|rn:|wa:10;1;0;0;0;0;0;,,158,158,180,199,10,1,1,,-1,-1,0,0,,,,,,,,,,,30,30,30,1,,,,,,
엔테이,at:10;1;1|gu:1|es:0|rn:|wa:10;1;0;0;0;0;0;,,159,159,180,199,10,1,1,,-1,-1,0,0,,,,,,,,,,,30,30,30,1,,,,,,
#
#
#광복절이벤트
[초기]흑카키,at:10;1;1|gu:1|es:0|rn:|wa:10;1;0;0;0;0;0;,,148,148,1,70,10,1,1,-1,-1,0,1,98100,,,,,,,,,,30,30,30,1,,,,,,
#
#
[환생]라고고,at:10;1;1|gu:1|es:0|rn:|wa:10;1;0;0;0;0;0;,,200,200,1,1,10,1,1,-1,-1,0,0,,,,,,,,,,,,,,,,,,,,
[환생]후바티,at:10;1;1|gu:1|es:0|rn:|wa:10;1;0;0;0;0;0;,,201,201,1,1,10,1,1,-1,-1,0,0,,,,,,,,,,,,,,,,,,,,
[환생]고르돈,at:10;1;1|gu:1|es:0|rn:|wa:10;1;0;0;0;0;0;,,202,202,1,1,10,1,1,-1,-1,0,0,,,,,,,,,,,,,,,,,,,,
[환생]무이,at:10;1;1|gu:1|es:0|rn:|wa:10;1;0;0;0;0;0;,,203,203,1,1,10,1,1,-1,-1,0,0,,,,,,,,,,,,,,,,,,,,
[환생]카키,at:10;1;1|gu:1|es:0|rn:|wa:10;1;0;0;0;0;0;,,204,204,1,1,10,1,1,-1,-1,0,0,,,,,,,,,,,,,,,,,,,,
#
#돈펫
[돈]카타르카스,at:10;1;1|gu:1|es:0|rn:|wa:10;1;0;0;0;0;0;,,300,300,1,1,10,1,1,-1,-1,0,0,,,,,,,,,,,,,,,,,,,,
#
#
[돈펫]카키,at:10;1;1|gu:1|es:0|rn:|wa:15;1;1;1;1;0;0;,,990,990,1,1,10,1,1,1,-1,0,0,,,,,,,,,,,,,,,,,,,,
[돈펫]청기로,at:10;1;1|gu:1|es:0|rn:|wa:15;1;1;1;1;0;0;,,991,991,1,1,10,1,1,1,-1,0,0,,,,,,,,,,,,,,,,,,,,
#
#일반 초보존 페트
#배틀
우리,at:10;1;1|gu:1|es:0|rn:|wa:10;1;0;0;0;0;0;,,1000,1000,1,1,10,1,1,-1,-1,0,1,,,,,,,,,,,,,,,,,,,,
불그리,at:10;1;1|gu:1|es:0|rn:|wa:10;1;0;0;0;0;0;,,1001,1001,1,1,10,1,1,-1,-1,0,1,,,,,,,,,,,,,,,,,,,,
부비,at:10;1;1|gu:1|es:0|rn:|wa:10;1;0;0;0;0;0;,,1002,1002,1,1,10,1,1,-1,-1,0,1,,,,,,,,,,,,,,,,,,,,
골드부비,at:10;1;1|gu:1|es:0|rn:|wa:10;1;0;0;0;0;0;,,1003,1003,1,1,10,1,1,-1,-1,0,1,,,,,,,,,,,,,,,,,,,,
부이비,at:10;1;1|gu:1|es:0|rn:|wa:10;1;0;0;0;0;0;,,1004,1004,1,1,10,1,1,-1,-1,0,1,,,,,,,,,,,,,,,,,,,,
얼룩부이비,at:10;1;1|gu:1|es:0|rn:|wa:10;1;0;0;0;0;0;,,1005,1005,1,1,10,1,1,-1,-1,0,1,,,,,,,,,,,,,,,,,,,,
네고스,at:10;1;1|gu:1|es:0|rn:|wa:10;1;0;0;0;0;0;,,1006,1006,1,1,10,1,1,-1,-1,0,1,,,,,,,,,,,,,,,,,,,,
다고스,at:10;1;1|gu:1|es:0|rn:|wa:10;1;0;0;0;0;0;,,1007,1007,1,1,10,1,1,-1,-1,0,1,,,,,,,,,,,,,,,,,,,,
로기안,at:10;1;1|gu:1|es:0|rn:|wa:10;1;0;0;0;0;0;,,1008,1008,1,1,10,1,1,-1,-1,0,1,,,,,,,,,,,,,,,,,,,,
카비트,at:10;1;1|gu:1|es:0|rn:|wa:10;1;0;0;0;0;0;,,1009,1009,1,1,10,1,1,-1,-1,0,1,,,,,,,,,,,,,,,,,,,,
큐이,at:10;1;1|gu:1|es:0|rn:|wa:10;1;0;0;0;0;0;,,1010,1010,1,1,10,1,1,-1,-1,0,1,,,,,,,,,,,,,,,,,,,,
골드카비트,at:10;1;1|gu:1|es:0|rn:|wa:10;1;0;0;0;0;0;,,1011,1011,1,1,10,1,1,-1,-1,0,1,,,,,,,,,,,,,,,,,,,,
기라돈,at:10;1;1|gu:1|es:0|rn:|wa:10;1;0;0;0;0;0;,,1012,1012,1,1,10,1,1,-1,-1,0,1,,,,,,,,,,,,,,,,,,,,
투르돈,at:10;1;1|gu:1|es:0|rn:|wa:10;1;0;0;0;0;0;,,1013,1013,1,1,10,1,1,-1,-1,0,1,,,,,,,,,,,,,,,,,,,,
고르고,at:10;1;1|gu:1|es:0|rn:|wa:10;1;0;0;0;0;0;,,1014,1014,1,1,10,1,1,-1,-1,0,1,,,,,,,,,,,,,,,,,,,,
고반케스,at:10;1;1|gu:1|es:0|rn:|wa:10;1;0;0;0;0;0;,,1015,1015,1,1,10,1,1,-1,-1,0,1,,,,,,,,,,,,,,,,,,,,
쟈그라,at:10;1;1|gu:1|es:0|rn:|wa:10;1;0;0;0;0;0;,,1016,1016,1,1,10,1,1,-1,-1,0,1,,,,,,,,,,,,,,,,,,,,
쟈그,at:10;1;1|gu:1|es:0|rn:|wa:10;1;0;0;0;0;0;,,1017,1017,1,1,10,1,1,-1,-1,0,1,,,,,,,,,,,,,,,,,,,,
판지,at:10;1;1|gu:1|es:0|rn:|wa:10;1;0;0;0;0;0;,,1018,1018,1,1,10,1,1,-1,-1,0,1,,,,,,,,,,,,,,,,,,,,
기가로스,at:10;1;1|gu:1|es:0|rn:|wa:10;1;0;0;0;0;0;,,1019,1019,1,1,10,1,1,-1,-1,0,1,,,,,,,,,,,,,,,,,,,,
가가로스,at:10;1;1|gu:1|es:0|rn:|wa:10;1;0;0;0;0;0;,,1020,1020,1,1,10,1,1,-1,-1,0,1,,,,,,,,,,,,,,,,,,,,
다이노스,at:10;1;1|gu:1|es:0|rn:|wa:10;1;0;0;0;0;0;,,1021,1021,1,1,10,1,1,-1,-1,0,1,,,,,,,,,,,,,,,,,,,,
만모,at:10;1;1|gu:1|es:0|rn:|wa:10;1;0;0;0;0;0;,,1022,1022,1,1,10,1,1,-1,-1,0,1,,,,,,,,,,,,,,,,,,,,
만모르,at:10;1;1|gu:1|es:0|rn:|wa:10;1;0;0;0;0;0;,,1023,1023,1,1,10,1,1,-1,-1,0,1,,,,,,,,,,,,,,,,,,,,
포이비스,at:10;1;1|gu:1|es:0|rn:|wa:10;1;0;0;0;0;0;,,1024,1024,1,1,10,1,1,-1,-1,0,1,,,,,,,,,,,,,,,,,,,,
실버우리,at:10;1;1|gu:1|es:0|rn:|wa:10;1;0;0;0;0;0;,,1025,1025,1,1,10,1,1,-1,-1,0,1,,,,,,,,,,,,,,,,,,,,
램가스,at:10;1;1|gu:1|es:0|rn:|wa:10;1;0;0;0;0;0;,,1026,1026,1,1,10,1,1,-1,-1,0,1,,,,,,,,,,,,,,,,,,,,
쿠로로,at:10;1;1|gu:1|es:0|rn:|wa:10;1;0;0;0;0;0;,,1027,1027,1,1,10,1,1,-1,-1,0,1,,,,,,,,,,,,,,,,,,,,
#
#탑승
카타르카스,at:10;1;1|gu:1|es:0|rn:|wa:10;1;0;0;0;0;0;,,1028,1028,1,1,10,1,1,-1,-1,0,1,,,,,,,,,,,,,,,,,,,,
베르가,at:10;1;1|gu:1|es:0|rn:|wa:10;1;0;0;0;0;0;,,1029,1029,1,1,10,1,1,-1,-1,0,1,,,,,,,,,,,,,,,,,,,,
베루루,at:10;1;1|gu:1|es:0|rn:|wa:10;1;0;0;0;0;0;,,1030,1030,1,1,10,1,1,-1,-1,0,1,,,,,,,,,,,,,,,,,,,,
고르고르,at:10;1;1|gu:1|es:0|rn:|wa:10;1;0;0;0;0;0;,,1031,1031,1,1,10,1,1,-1,-1,0,1,,,,,,,,,,,,,,,,,,,,
노르노르,at:10;1;1|gu:1|es:0|rn:|wa:10;1;0;0;0;0;0;,,1032,1032,1,1,10,1,1,-1,-1,0,1,,,,,,,,,,,,,,,,,,,,
다이노,at:10;1;1|gu:1|es:0|rn:|wa:10;1;0;0;0;0;0;,,1033,1033,1,1,10,1,1,-1,-1,0,1,,,,,,,,,,,,,,,,,,,,
프라키토스,at:10;1;1|gu:1|es:0|rn:|wa:10;1;0;0;0;0;0;,,1034,1034,1,1,10,1,1,-1,-1,0,1,,,,,,,,,,,,,,,,,,,,
스텐토스,at:10;1;1|gu:1|es:0|rn:|wa:10;1;0;0;0;0;0;,,1035,1035,1,1,10,1,1,-1,-1,0,1,,,,,,,,,,,,,,,,,,,,
후바티,at:10;1;1|gu:1|es:0|rn:|wa:10;1;0;0;0;0;0;,,1036,1036,1,1,10,1,1,-1,-1,0,1,,,,,,,,,,,,,,,,,,,,
#일반 포획존 페트
#배틀
꼬비,at:10;1;1|gu:1|es:0|rn:|wa:10;1;0;0;0;0;0;,,1040,1040,1,1,10,1,1,-1,-1,0,1,,,,,,,,,,,,,,,,,,,,
꼬꼬비,at:10;1;1|gu:1|es:0|rn:|wa:10;1;0;0;0;0;0;,,1041,1041,1,1,10,1,1,-1,-1,0,1,,,,,,,,,,,,,,,,,,,,
타로곤,at:10;1;1|gu:1|es:0|rn:|wa:10;1;0;0;0;0;0;,,1042,1042,1,1,10,1,1,-1,-1,0,1,,,,,,,,,,,,,,,,,,,,
그린고르,at:10;1;1|gu:1|es:0|rn:|wa:10;1;0;0;0;0;0;,,1043,1043,1,1,10,1,1,-1,-1,0,1,,,,,,,,,,,,,,,,,,,,
아르마딜,at:10;1;1|gu:1|es:0|rn:|wa:10;1;0;0;0;0;0;,,1044,1044,1,1,10,1,1,-1,-1,0,1,,,,,,,,,,,,,,,,,,,,
제르제르,at:10;1;1|gu:1|es:0|rn:|wa:10;1;0;0;0;0;0;,,1045,1045,1,1,10,1,1,-1,-1,0,1,,,,,,,,,,,,,,,,,,,,
블르블르,at:10;1;1|gu:1|es:0|rn:|wa:10;1;0;0;0;0;0;,,1046,1046,1,1,10,1,1,-1,-1,0,1,,,,,,,,,,,,,,,,,,,,
우푸,at:10;1;1|gu:1|es:0|rn:|wa:10;1;0;0;0;0;0;,,1047,1047,1,1,10,1,1,-1,-1,0,1,,,,,,,,,,,,,,,,,,,,
페루루,at:10;1;1|gu:1|es:0|rn:|wa:10;1;0;0;0;0;0;,,1048,1048,1,1,10,1,1,-1,-1,0,1,,,,,,,,,,,,,,,,,,,,
핑르핑르,at:10;1;1|gu:1|es:0|rn:|wa:10;1;0;0;0;0;0;,,1049,1049,1,1,10,1,1,-1,-1,0,1,,,,,,,,,,,,,,,,,,,,
꼬미,at:10;1;1|gu:1|es:0|rn:|wa:10;1;0;0;0;0;0;,,1050,1050,1,1,10,1,1,-1,-1,0,1,,,,,,,,,,,,,,,,,,,,
꼬비오,at:10;1;1|gu:1|es:0|rn:|wa:10;1;0;0;0;0;0;,,1051,1051,1,1,10,1,1,-1,-1,0,1,,,,,,,,,,,,,,,,,,,,
문울프,at:10;1;1|gu:1|es:0|rn:|wa:10;1;0;0;0;0;0;,,1052,1052,1,1,10,1,1,-1,-1,0,1,,,,,,,,,,,,,,,,,,,,
보르비스,at:10;1;1|gu:1|es:0|rn:|wa:10;1;0;0;0;0;0;,,1053,1053,1,1,10,1,1,-1,-1,0,1,,,,,,,,,,,,,,,,,,,,
스노밍크,at:10;1;1|gu:1|es:0|rn:|wa:10;1;0;0;0;0;0;,,1054,1054,1,1,10,1,1,-1,-1,0,1,,,,,,,,,,,,,,,,,,,,
연기노,at:10;1;1|gu:1|es:0|rn:|wa:10;1;0;0;0;0;0;,,1055,1055,1,1,10,1,1,-1,-1,0,1,,,,,,,,,,,,,,,,,,,,
링코,at:10;1;1|gu:1|es:0|rn:|wa:10;1;0;0;0;0;0;,,1056,1056,1,1,10,1,1,-1,-1,0,1,,,,,,,,,,,,,,,,,,,,
푸타푸타,at:10;1;1|gu:1|es:0|rn:|wa:10;1;0;0;0;0;0;,,1057,1057,1,1,10,1,1,-1,-1,0,1,,,,,,,,,,,,,,,,,,,,
카르카로돈,at:10;1;1|gu:1|es:0|rn:|wa:10;1;0;0;0;0;0;,,1058,1058,1,1,10,1,1,-1,-1,0,1,,,,,,,,,,,,,,,,,,,,
연르연르,at:10;1;1|gu:1|es:0|rn:|wa:10;1;0;0;0;0;0;,,1059,1059,1,1,10,1,1,-1,-1,0,1,,,,,,,,,,,,,,,,,,,,
푸푸,at:10;1;1|gu:1|es:0|rn:|wa:10;1;0;0;0;0;0;,,1061,1061,1,1,10,1,1,-1,-1,0,1,,,,,,,,,,,,,,,,,,,,
투투,at:10;1;1|gu:1|es:0|rn:|wa:10;1;0;0;0;0;0;,,1062,1062,1,1,10,1,1,-1,-1,0,1,,,,,,,,,,,,,,,,,,,,
프이토,at:10;1;1|gu:1|es:0|rn:|wa:10;1;0;0;0;0;0;,,1063,1063,1,1,10,1,1,-1,-1,0,1,,,,,,,,,,,,,,,,,,,,
모나시프,at:10;1;1|gu:1|es:0|rn:|wa:10;1;0;0;0;0;0;,,1064,1064,1,1,10,1,1,-1,-1,0,1,,,,,,,,,,,,,,,,,,,,
라나프,at:10;1;1|gu:1|es:0|rn:|wa:10;1;0;0;0;0;0;,,1065,1065,1,1,10,1,1,-1,-1,0,1,,,,,,,,,,,,,,,,,,,,
라이혼,at:10;1;1|gu:1|es:0|rn:|wa:10;1;0;0;0;0;0;,,1066,1066,1,1,10,1,1,-1,-1,0,1,,,,,,,,,,,,,,,,,,,,
타이혼,at:10;1;1|gu:1|es:0|rn:|wa:10;1;0;0;0;0;0;,,1067,1067,1,1,10,1,1,-1,-1,0,1,,,,,,,,,,,,,,,,,,,,
바쿰,at:10;1;1|gu:1|es:0|rn:|wa:10;1;0;0;0;0;0;,,1068,1068,1,1,10,1,1,-1,-1,0,1,,,,,,,,,,,,,,,,,,,,
가고일,at:10;1;1|gu:1|es:0|rn:|wa:10;1;0;0;0;0;0;,,1069,1069,1,1,10,1,1,-1,-1,0,1,,,,,,,,,,,,,,,,,,,,
스피온,at:10;1;1|gu:1|es:0|rn:|wa:10;1;0;0;0;0;0;,,1070,1070,1,1,10,1,1,-1,-1,0,1,,,,,,,,,,,,,,,,,,,,
